document_index,document_text,generated_keyphrases
669,The 3d printing Daily is out! Stories via @user @user #3dprinting #3d,"excitement about new publication, enthusiasm for 3D printing news, interest in 3D printing community updates, anticipation for daily updates, celebration of 3D printing achievements, curiosity about latest 3D printing stories, engagement with 3D printing hashtags, enthusiasm for technological innovation, passion for additive manufacturing, joy in sharing 3D printing content"
670,@user LOL muh popular vote. 😂😂😂,"humor, sarcasm, mockery, disdain for popular vote, lightheartedness, mocking tone, joking, amusement, irreverence"
671,"""I can't tell you how privileged I feel to wear one of your gowns."" - Mrs. Tony Romo","gratitude, admiration, appreciation, honor, respect, flattery, positive sentiment, affection, esteem, sincerity"
672,"#TrumpTransitionTeamTrump Team Releases Readout of Sat.’s Meetings With Industry, Defense, Education Leaders","informative, professional, formal, business-oriented, political, governmental, transitional, industry-focused, defense-related, educational, meeting summary, official communication, team update, policy discussion, leadership engagement"
673,"When Ben Carson talks about some things ,It is like an explosion of nonsense that seems to make us all feel like we…","frustration, disapproval, confusion, disbelief, annoyance, skepticism, criticism, disappointment, irritation, distrust"
674,Ahhhhh this is amazing! I cannot wait👸🏽 #BeautyAndTheBeast 💙💛,"excitement, joy, enthusiasm, happiness, anticipation, positive emotion, enthusiastic expression, celebration, delight, exhilaration"
675,Very dense fog and some icy patches on roads in North Tipp and Offaly tonight #drivecarefully,"cautionary advice, driving safety warning, weather-related hazard, icy road conditions, dense fog warning, precautionary message, winter driving alert, road safety reminder, hazardous driving conditions, advice to drive carefully"
676,#ThisIsUs is my new favorite show... why did it take so long for someone to think of this show?!?! @user,"enthusiasm, excitement, appreciation, surprise, admiration, interest, positive sentiment, enthusiastic recommendation"
677,Harry have a beautiful voices just like his heart..❤#HarryStyles #OneDirection,"admiration, appreciation, affection, romantic admiration, praise for talent, emotional warmth, love, beauty appreciation, musical admiration, heartfelt compliment"
678,"Sorry, Ben Carson although a doctor, HHS and Surgeon General, only for 'Whites' in a Trump cabinet.@MSNBC #TCOT…","disapproval of Ben Carson, criticism of racial discrimination, political commentary on Trump administration, allegation of racial bias in government appointments, controversy surrounding HHS and Surgeon General roles, perception of racial exclusivity in cabinet appointments, expression of frustration with political decisions, skepticism towards government officials' motives, commentary on racial politics in the US, disapproval of MSNBC coverage"
679,An interesting bit on #Homeopathy’s contribution to #History.,"interest in homeopathy, historical significance of homeopathy, curiosity about alternative medicine history, appreciation for medical history, positive view of homeopathy's role in history, interest in medical contributions of homeopathy, historical curiosity about health practices, admiration for alternative medicine evolution, interest in historical medical treatments, appreciation for homeopathy's historical impact"
680,"HA! #Giuliani is a UGE crook! #CrookedRudy never ever trust him, he was in w #Comey #Romey be a fair not a #bigot…","disapproval of Giuliani, accusation of dishonesty, political criticism, trust issues with Rudy Giuliani, mention of Comey, call for fairness, criticism of bigotry, negative sentiment towards political figures, expression of skepticism, political outrage"
681,Mexico losing its head over Trump comment about bad hombres. Mexicans need a popular uprising to depose drug cartel…,"anger, frustration, discontent, outrage, nationalism, resentment, political unrest, anti-Trump sentiment, concern about violence, call for action, patriotism, distrust in government, fear of instability, social unrest, criticism of drug cartels"
682,Ben Carson and Sheriff Clark are two men who know that Trump isn't racist. Truly great Americans. Unbelievably talented role models for all.,"positive opinion of Ben Carson, positive opinion of Sheriff Clark, support for Donald Trump, belief that Trump isn't racist, view of Trump as a great American, admiration for role models, praise for American patriotism, endorsement of Trump’s character, trust in Trump’s integrity, appreciation of American values"
683,"#FantasticBeasts!!! It's my son's first In Theatre movie, we're so excited!","excitement, joy, pride, celebration, anticipation, happiness, family bonding, special occasion, enthusiasm, parenting joy"
684,@user called for nationwide protestshttps://t.co/1E6eV5zquC#Soros among #MoveOn donorshttps://t.co/tFeCd51dtT,"call for protests, activism, political mobilization, social unrest, demonstration encouragement, advocacy for change, opposition sentiment, public dissent, political activism, social justice movement"
