document_index,document_text,generated_keyphrases
468,Microsoft Takes Platinum Membership in Linux Foundation,"Microsoft involvement in open source, Microsoft's partnership with Linux Foundation, Corporate support for Linux, Microsoft's platinum membership in Linux Foundation, Technology industry collaboration, Open source community engagement, Microsoft's commitment to Linux, Linux Foundation membership benefits, Corporate influence in open source, Microsoft's strategic open source initiatives"
469,@user @user @user @user @user haha what!?? Um cy young? Roger clemens PEDRO??? wow dude ur a ASSHOLE,"surprise, amusement, sarcasm, disbelief, anger, frustration, disapproval, mockery"
470,Don't mess with the D!https://t.co/f908BcY0XL #Bridgegate #PresidentTrump #MAGA #TrumpTransitionTeam #TrumpsArmy,"defiance, assertiveness, political confidence, provocation, nationalism, support for Trump, political activism, boldness, republican pride, controversy, social media engagement"
471,"@user @user of course! but since when does opinion have to = disrespect, nasty comments","defense of respectful discourse, frustration with disrespectful comments, advocacy for respectful opinions, disapproval of nasty comments, emphasis on respectful communication, criticism of disrespectful behavior, desire for constructive dialogue, discontent with rude remarks, call for civility in opinions, expression of disappointment in disrespect"
472,"@user @user your ""source"" amounted to the Monarchy of Qatar, which owns the network and sponsors Terrorism by #Hamas","accusation of sponsorship of terrorism, criticism of Qatar's monarchy, allegation of supporting Hamas, political criticism, expression of concern over terrorism, condemnation of state-sponsored violence, questioning the source of funding, highlighting geopolitical issues, raising awareness about terrorism support, condemnation of monarchy involvement"
473,"The Equestrian Order of the Holy Sepulchre of #Jerusalem, #Templar predecessor?","historical inquiry, religious significance, chivalric tradition, heritage exploration, medieval history, Christian orders, Jerusalem history, knightly orders, religious symbolism, historical curiosity"
474,I'm just disappointed Taipei isn't full of stuff on Google Earth VR :( I was hoping to visit Lehua Night Market @user,"disappointment, longing, hopefulness, anticipation, frustration, nostalgia, curiosity, discontent, wishfulness, disappointment in available content"
475,Yesterday: #NationalFastFoodDayToday: #NationalTakeaHikeDayCoincidence? I think not....,"celebration of national days, humor and coincidence, lightheartedness, celebratory tone, playfulness, enthusiasm for national events, interest in outdoor activities, fun and humor, social media engagement, positive mood"
476,Don't ask from that one..I need that one that's the point .. ivsucceed and earned social security.. So I got this one because I can't,"frustration, determination, disappointment, assertiveness, confusion, resilience, urgency, self-advocacy"
477,I'm definitely too dumb for Westworld lol,"self-deprecating humor, feeling inadequate, expressing frustration, humor about intelligence, casual self-criticism, lighthearted self-doubt, informal tone, expressing insecurity"
478,@user @user Let us give thanks to recounts and the end of the alt-right Nazi's...,"gratitude, celebration of victory, relief, hopefulness, justice, triumph over hate, resilience, unity, progress, positive change"
479,"@user that and the wall on the Mexican border.. Contractor of the year then retire, rod up. ,","frustration with border issues, discontent with contractor performance, sarcastic tone about retirement, anger towards border policies, disillusionment with government actions, resentment towards border wall construction, criticism of contractor of the year award, irritation with political decisions, displeasure with immigration policies, skepticism about border security measures"
480,"Obama ends embargo with Cuba and it's a ""disgrace"" but this shit here...","disapproval of Obama's policy change, frustration with political decisions, disappointment in diplomatic relations, anger towards U.S.-Cuba policy, criticism of government actions, discontent with foreign policy shifts, resentment about embargo ending, displeasure with political leadership, indignation over diplomatic decisions, emotion of betrayal or disillusionment"
481,Here comes the gospel section. *claps* #ThankYouObama,"excitement, enthusiasm, gratitude, appreciation, celebration, positive emotion, joy, approval"
482,Sorry Grayson Allen there is a new sheriff in the acc and his name is Joel Berry.,"playful teasing, competitive rivalry, sports banter, humorous tone, assertive tone, friendly competition, lighthearted insult, confidence assertion, sports commentary, team pride"
483,"#Microsoft joins the #Linux Foundation, showing commitment to open source via @user","Microsoft's involvement in open source, Microsoft joins Linux Foundation, commitment to open source, Microsoft's support for Linux, partnership with Linux Foundation, Microsoft's open source initiatives, corporate support for open source, Microsoft's collaboration with Linux community, embracing open source technology, Microsoft's contribution to Linux ecosystem, industry shift towards open source"
484,"Renzi Resigns Following Crushing Referendum Defeat: Beppe Grillo, Marine le Pen, Matteo Salvina Tweets #Bitcoin #B…","political resignation, disappointment, defeat, political upheaval, public disappointment, political crisis, reaction to referendum, political instability, leader stepping down, social media reactions, political controversy, public sentiment, political frustration, hope for change, uncertainty"
485,Did the self proclaimed petty queen block me?!?! LMAO #winning,"amusement, sarcasm, mockery, playfulness, triumph, humor, lightheartedness, teasing, confidence, celebration"
486,This is going to be GOOD folks... #Yemen Files,"optimism, hopefulness, positive anticipation, confidence, enthusiasm, excitement, encouragement, trust, anticipation of good news"
487,"I was going through the Persona 5 English website, I saw Akechi and my heart melted.","admiration, affection, nostalgia, interest, enthusiasm, appreciation, emotional connection, positive sentiment, fondness, excitement"
488,if tim duncan played one more season we would've been an able to call him 21 savage 😔...,"nostalgia, regret, disappointment, admiration, humor, sarcasm, appreciation, fantasy, sports fandom, humor about sports, reference to Tim Duncan, reference to 21 Savage, emotional reflection, wishing for more, mixed feelings"
