document_index,document_text,generated_keyphrases
309,@user @user Eng.R  u call a spade a spade if u were good lets all mourn but if you not pop a bottle and say good riddace,"calling out truth, expressing blunt honesty, mourning loss, celebrating departure, mixed emotions, condolence and relief, direct communication, emotional contrast, judgmental tone, celebratory attitude"
310,I should wear black &amp; mourn a lil'.,"mourning, grief, sadness, loss, wearing black, emotional pain, expressing sorrow, feeling down, reflective mood, somber tone"
311,"@user I've tried to get through 3 times today and waited 20 mins each time, what do I have to do to get through?!","frustration, impatience, exasperation, annoyance, desperation, urgency, feeling ignored, seeking attention, dissatisfaction with service, repeated attempts, waiting time complaint"
312,Getting up for work is so much harder when Charles doesn't have to 🙁,"reluctance to wake up, workday struggle, feeling of unfairness, resentment, tiredness, lack of motivation, envy, discontent, morning blues, emotional fatigue"
313,@user when you try to place an order on PLT website and it comes up with an error but still take money out of my account #fuming,"frustration with online shopping, anger over payment error, disappointment with website functionality, feeling of being wronged, financial concern, customer dissatisfaction, technical issue causing loss, urgency to resolve problem, negative online shopping experience"
314,@user Looking at babies just makes me cross my legs and wince 😂,"amusement, mild discomfort, playful annoyance, humor, lighthearted frustration, affectionate teasing, mixed emotions, irritated affection, funny reaction, cute baby effect"
315,@user @user So what's wrong in burning the terrorists alive? If they kill you do you want biryanis and award in return,"anger, frustration, retribution, justice, violence, hostility, condemnation of terrorism, vengeance, moral outrage, defensiveness"
316,had noodles for tea\nyummmmmmy\n#yum #yummy #ddlg #abdl #chgl #noodles,"enjoyment, satisfaction, delight, happiness, contentment, pleasure, appreciation of food, positive emotion, comfort, gratitude"
317,The times when you need someone to lean on but sadly they are only there if they need you,"feeling of loneliness, need for support, one-sided relationships, emotional neglect, disappointment in others, unreciprocated care, seeking empathy, feeling used, desire for companionship, emotional vulnerability"
318,@user Id argue that sakura space is the best of the franchise and its not on your list. #dissapointed,"disappointment, defense of favorite, franchise loyalty, expressing opinion, user disagreement, emotional investment, passionate argument, social media critique"
319,@user because one of the main symptoms is restlessness and it could explain why he isn't able to sleep/might not want to,"concern, restlessness, sleep difficulties, symptom explanation, empathy, understanding, anxiety, unease, care, support"
320,"Wow ... I don't know who Jocelyn Alice is, but judging by her rendition of Oh Canada, I'll never buy any of her music #AllStarGame #awful","disappointment, criticism, negative impression, dislike, frustration, dissatisfaction, disapproval, surprise, judgmental tone, emotional rejection"
321,@user is dani alves really going to go to PSG in your opinion #nervous,"speculation about Dani Alves transfer, uncertainty about player move, fan nervousness, anticipation of football transfer, concern over PSG signing, emotional tension in sports, questioning player decisions, excitement and anxiety about transfer news"
322,My heart is hurting because I had to pour my milk out because something was in it 😭,"heartache, disappointment, sadness, frustration, emotional pain, upset, regret, distress, feeling hurt, emotional discomfort, unpleasant surprise, displeasure, melancholy, empathy, emotional upset"
323,3. There is already a lot of resentment against the coal miner and union crowd among the liberals. They are seen as racist and as having,"resentment, conflict, political tension, liberal perspective, coal miner, union crowd, accusations of racism, social division, emotional hostility, prejudice"
324,"So, basically, Donald Trump was so intimidated by Hillary Clinton that he sought foreign assistance (including cyberattacks) to 'win'?","skepticism, accusation, political tension, distrust, controversy, sarcasm, criticism, disbelief, concern about election interference, political rivalry"
325,@user Have the most wonderful day Ian.,"wishing well, positive sentiment, friendly greeting, expressing goodwill, hope for happiness, warm wishes, encouragement, cheerful tone, personalized message, kindness"
326,Why is @user 'busted' bc he spoke w/Russian lawyer? He's a world bizman. Where was the outrage bc @user honeymooned there?,"accusation, defense, confusion, injustice, political bias, double standards, frustration, questioning motives, controversy, public scrutiny, international relations, media criticism"
327,Did they offend us and they want it to sound new?,"feeling offended, seeking novelty, emotional offense, questioning intent, expressing hurt, challenging originality, emotional skepticism, perceived insult, doubtful tone, emotional confrontation"
328,@user An outrage,"anger, indignation, frustration, disgust, uproar, shock, displeasure, resentment, emotional intensity, public outrage"
329,I've seen some get so discouraged in their old age becos they aren't physically able 2 do the things for God they used 2 do in their youth.,"discouragement in old age, physical limitations, loss of ability, spiritual frustration, aging and faith, nostalgia for youth, emotional struggle, devotion to God, feeling inadequate, aging challenges"
330,Holding a #grudge is like allowing someone to #live #rent #free in your #head #WednesdayWisdom #MotivationalQuotes,"holding a grudge, emotional burden, mental freedom, letting go, resentment, negative emotions, personal growth, self-improvement, mindfulness, emotional healing, inner peace, motivational wisdom, Wednesday wisdom, inspirational quotes"
331,Looking up some phone prices online and it just saddens me even more 😧,"disappointment, frustration, sadness, financial concern, price shock, emotional distress, feeling overwhelmed, unexpected expense, economic anxiety, negative surprise"
332,QLD are like the All Blacks #relentless,"determination, relentlessness, team spirit, competitive drive, resilience, strength, unwavering focus, sportsmanship, intensity, motivation"
333,@user use the F word as much as you need to. People may start to listen. :),"use of profanity for emphasis, expressing frustration, seeking attention, encouraging boldness, informal communication, emotional release, humorous tone, provoking reaction, casual language, assertive expression"
334,@user It used to scare me too...  But it's better this way.,"fear, overcoming fear, reassurance, acceptance, change in perspective, emotional growth, comfort, relief, personal reflection, coping with fear"
335,Another blow for students as the SU have shunned wildcats for fear they will offend Dr. Dre.,"disappointment, frustration, student dissatisfaction, censorship concerns, fear of offending, controversy, student union decisions, emotional blow, wildcat strikes, sensitivity to public figures"
336,"We get #upset when we are #overlooked for doing things for others, even small things. Imagine how #Jesus feels when he died for our sins.","feeling upset, being overlooked, unappreciated efforts, emotional hurt, sacrifice, selflessness, empathy, spiritual reflection, Jesus' sacrifice, forgiveness, gratitude, compassion, pain of neglect, emotional vulnerability"
