document_index,document_text,generated_keyphrases
2613,can you tell me what 100 british pounds equals in us dollars,"currency conversion, British pounds to US dollars, exchange rate inquiry, GBP to USD, currency exchange question, financial conversion, foreign exchange rate"
2614,what is the exchange rate between us dollars and japanese yen,"exchange rate, US dollars, Japanese yen, currency conversion, foreign exchange rates, USD to JPY, financial terminology"
2615,whats the current exchange rate between usd and eur,"current USD to EUR exchange rate, USD to EUR currency conversion, foreign exchange rate, USD-Euro exchange rate, current currency exchange rates, USD and EUR currency values, foreign currency market rates"
2616,what's the exhange rate between mxn and gbp,"exchange rate, MXN to GBP, Mexican Peso to British Pound, currency conversion, foreign exchange rate, currency exchange, Mexican Peso, British Pound"
2617,what is the current exchange rate between mxn and eur,"current exchange rate, MXN to EUR, Mexican peso to Euro, currency conversion, foreign exchange rates, currency exchange inquiry, financial market data"
2618,what's the exchange rate between ils and usd,"exchange rate, ILS to USD, Israeli new shekel to US dollar, currency conversion, foreign exchange rate, ILS/USD rate, currency exchange inquiry"
2619,what is the usd mxn exchange rate,"USD to MXN exchange rate, US dollar Mexican peso conversion, currency exchange rate, USD-MXN currency pair, Mexican peso valuation, foreign exchange rate, USD to MXN rate"
2620,how many mexican pesos is a us dollar worth,"USD to Mexican Peso exchange rate, US dollar value in pesos, currency conversion US dollar to MXN, Mexican Peso exchange rate, USD to MXN currency comparison, US dollar worth in Mexican pesos, exchange rate between USD and MXN"
2621,how much is one us dollar in british pounds,"USD to GBP exchange rate, US dollar value in British pounds, currency conversion, foreign exchange rate, USD to GBP currency exchange, British pound equivalent of one dollar, exchange rate inquiry"
2622,whats the exchange rate for us dollars to british pounds,"exchange rate, US dollars to British pounds, currency conversion, foreign exchange rate, USD to GBP rate, dollar to pound exchange, currency exchange"
2623,what is a british pound worth in mexican pesos,"British pound to Mexican peso exchange rate, currency conversion, GBP to MXN value, British pound worth in pesos, exchange rate between UK and Mexico, currency exchange terminology, foreign currency valuation"
2624,how many mexican pesos can i get for one us dollar,"USD to Mexican Peso exchange rate, currency conversion, Mexican Peso value per US dollar, exchange rate inquiry, USD to MXN conversion, currency exchange question, Mexican Peso amount for one US dollar"
2625,look up the rate of exchange between pesos and usd,"exchange rate, pesos to USD, currency conversion, foreign exchange rates, peso-dollar exchange, financial terminology, currency exchange information"
2626,find me the exchange rate between usd and cad,"exchange rate, USD to CAD, currency conversion, foreign exchange, USD-CAD exchange rate, currency exchange rate, dollar to dollar conversion"
